Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523856390459,1476736713888180,0.038307227,0.009576807,9.797073
android.sensor.accelerometer,1523856390474,1476736733910055,0.02873042,0.019153614,9.797073
android.sensor.accelerometer,1523856390494,1476736753900680,0.019153614,0.019153614,9.797073
android.sensor.accelerometer,1523856390514,1476736773891305,0.02873042,0.019153614,9.787497
android.sensor.accelerometer,1523856390534,1476736793913180,0.009576807,0.019153614,9.797073
android.sensor.accelerometer,1523856390554,1476736813905368,0.02873042,0.009576807,9.797073
android.sensor.accelerometer,1523856390574,1476736833895993,0.02873042,0.0,9.787497
android.sensor.accelerometer,1523856390594,1476736853886618,0.009576807,0.009576807,9.80665
android.sensor.accelerometer,1523856390614,1476736873908493,0.02873042,0.019153614,9.787497
android.sensor.accelerometer,1523856390634,1476736893900680,0.038307227,0.0,9.787497
android.sensor.accelerometer,1523856390654,1476736913891305,0.019153614,0.0,9.816227
android.sensor.accelerometer,1523856390674,1476736933913180,0.02873042,0.02873042,9.77792
android.sensor.accelerometer,1523856390694,1476736953903805,0.019153614,0.0,9.797073
android.sensor.accelerometer,1523856390714,1476736973894430,0.019153614,0.019153614,9.787497
android.sensor.accelerometer,1523856390734,1476736993917868,0.009576807,0.02873042,9.80665
android.sensor.accelerometer,1523856390754,1476737013908493,0.019153614,0.0,9.80665
android.sensor.accelerometer,1523856390774,1476737033897555,0.02873042,0.0,9.787497
android.sensor.accelerometer,1523856390794,1476737053889743,0.02873042,0.009576807,9.77792
android.sensor.accelerometer,1523856390814,1476737073911618,0.019153614,0.0,9.787497
android.sensor.accelerometer,1523856390834,1476737093902243,0.02873042,0.02873042,9.797073
android.sensor.accelerometer,1523856390854,1476737113894430,0.019153614,0.02873042,9.797073
android.sensor.accelerometer,1523856390874,1476737133916305,0.02873042,0.019153614,9.768343
android.sensor.accelerometer,1523856390894,1476737153906930,0.02873042,0.009576807,9.797073
android.sensor.accelerometer,1523856390914,1476737173897555,0.02873042,0.02873042,9.768343
android.sensor.accelerometer,1523856390934,1476737193889743,0.019153614,0.019153614,9.77792
android.sensor.accelerometer,1523856390954,1476737213910055,0.009576807,0.009576807,9.80665
android.sensor.accelerometer,1523856390974,1476737233902243,0.019153614,0.019153614,9.787497
android.sensor.accelerometer,1523856390994,1476737253892868,0.047884032,0.019153614,9.787497
android.sensor.accelerometer,1523856391014,1476737273914743,0.019153614,0.009576807,9.80665
android.sensor.accelerometer,1523856391035,1476737293905368,0.02873042,0.009576807,9.77792
android.sensor.accelerometer,1523856391055,1476737313897555,0.019153614,0.009576807,9.816227
android.sensor.accelerometer,1523856391074,1476737333888180,0.019153614,0.009576807,9.768343
android.sensor.accelerometer,1523856391094,1476737353910055,0.02873042,0.009576807,9.77792
android.sensor.accelerometer,1523856391115,1476737373900680,0.019153614,0.0,9.797073
android.sensor.accelerometer,1523856391135,1476737393891305,0.02873042,0.019153614,9.797073
