Sensor, CurrentTimeMs, SensorTimestampNano, X, Y, Z
android.sensor.accelerometer,1523856715154,1477061413894430,-0.047884032,0.9959879,9.864111
android.sensor.accelerometer,1523856715174,1477061433916305,-0.22026655,1.1109096,9.940725
android.sensor.accelerometer,1523856715194,1477061453905368,-0.35434186,1.2066777,9.77792
android.sensor.accelerometer,1523856715214,1477061473897555,-0.038307227,1.13964,9.595961
android.sensor.accelerometer,1523856715234,1477061493888180,0.038307227,1.1013328,9.586384
android.sensor.accelerometer,1523856715254,1477061513910055,-0.009576807,1.1204864,9.653421
android.sensor.accelerometer,1523856715274,1477061533900680,-0.05746084,1.1587936,9.653421
android.sensor.accelerometer,1523856715294,1477061553892868,-0.019153614,1.1109096,9.710882
android.sensor.accelerometer,1523856715314,1477061573914743,0.009576807,1.1204864,9.739613
android.sensor.accelerometer,1523856715334,1477061593905368,0.21068975,1.1587936,9.662998
android.sensor.accelerometer,1523856715354,1477061613897555,0.2873042,1.2162545,9.557653
android.sensor.accelerometer,1523856715374,1477061633888180,0.47884035,1.2066777,9.710882
android.sensor.accelerometer,1523856715394,1477061653910055,0.91937345,1.1587936,9.749189
android.sensor.accelerometer,1523856715414,1477061673900680,1.3120226,1.2162545,10.065224
android.sensor.accelerometer,1523856715434,1477061693891305,1.4748282,1.3311762,10.170568
android.sensor.accelerometer,1523856715454,1477061713914743,2.7102363,1.3503298,10.247183
android.sensor.accelerometer,1523856715474,1477061733905368,4.5394063,1.436521,10.0269165
android.sensor.accelerometer,1523856715494,1477061753895993,5.90889,1.6663644,9.911995
android.sensor.accelerometer,1523856715514,1477061773886618,7.52737,1.4652514,9.701305
android.sensor.accelerometer,1523856715534,1477061793908493,8.772355,0.94810385,9.940725
android.sensor.accelerometer,1523856715554,1477061813900680,8.542512,0.29688102,10.5919485
android.sensor.accelerometer,1523856715574,1477061833891305,8.169016,-0.29688102,11.568783
android.sensor.accelerometer,1523856715594,1477061853913180,8.523358,-0.6512229,12.076353
android.sensor.accelerometer,1523856715614,1477061873903805,8.619126,-0.7661445,11.252748
android.sensor.accelerometer,1523856715634,1477061893894430,7.5848308,-0.32561144,9.500193
android.sensor.accelerometer,1523856715654,1477061913916305,6.531382,-0.15322891,8.2169
android.sensor.accelerometer,1523856715674,1477061933908493,5.3438582,-0.15322891,8.485051
